"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"scenarios"
"09/23/2021 22:58:44:593 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","mortality-decrease-with-buffer","number-of-startind","movement-energy","cropland-movement-cost","woodland-movement-cost","mean-number-of-female-offspring","scenario","mean-adult-mortality-prob","[step]","total-newts","occupied-ponds","pond0","pond1","pond2","pond3","pond4","pond5","pond6"
"1384","30","0.45","0.12","50","950","5","1","2.5","buffers","0.18","100","102","7","3","22","12","11","17","20","17"
"1383","30","0.45","0.12","50","950","5","1","2.5","buffers","0.18","100","81","7","16","17","7","9","10","10","12"
"1397","30","0.45","0.12","50","1000","5","1","2.5","corridors","0.18","100","57","7","1","13","7","2","7","13","14"
"1392","30","0.45","0.12","50","1000","5","1","2.5","buffers","0.18","100","107","7","11","17","18","16","16","7","22"
"1398","30","0.45","0.12","50","1000","5","1","2.5","corridors","0.18","100","77","7","2","21","8","3","8","22","13"
"1399","30","0.45","0.12","50","1000","5","1","2.5","corridors","0.18","100","63","6","10","13","4","12","18","6","0"
"1391","30","0.45","0.12","50","1000","5","1","2.5","buffers","0.18","100","73","7","7","12","13","9","10","5","17"
"1393","30","0.45","0.12","50","1000","5","1","2.5","buffers","0.18","100","103","7","14","15","9","18","12","21","14"
"1396","30","0.45","0.12","50","1000","5","1","2.5","corridors","0.18","100","83","7","16","21","11","11","6","10","8"
"1394","30","0.45","0.12","50","1000","5","1","2.5","buffers","0.18","100","104","7","7","18","9","17","17","19","17"
"1400","30","0.45","0.12","50","1000","5","1","2.5","corridors","0.18","100","56","7","3","15","5","6","6","17","4"
"1401","30","0.45","0.14","50","50","5","1","2.5","buffers","0.18","100","52","4","19","19","0","10","0","0","4"
"1402","30","0.45","0.14","50","50","5","1","2.5","buffers","0.18","100","55","5","18","6","3","12","0","0","16"
"1408","30","0.45","0.14","50","50","5","1","2.5","corridors","0.18","100","20","2","0","0","12","8","0","0","0"
"1410","30","0.45","0.14","50","50","5","1","2.5","corridors","0.18","100","17","1","0","0","0","0","0","0","17"
"1406","30","0.45","0.14","50","50","5","1","2.5","corridors","0.18","100","34","3","0","8","0","8","0","0","18"
"1409","30","0.45","0.14","50","50","5","1","2.5","corridors","0.18","100","10","2","7","0","3","0","0","0","0"
"1407","30","0.45","0.14","50","50","5","1","2.5","corridors","0.18","100","8","1","8","0","0","0","0","0","0"
"1403","30","0.45","0.14","50","50","5","1","2.5","buffers","0.18","100","58","5","0","15","12","9","0","10","12"
"1395","30","0.45","0.12","50","1000","5","1","2.5","buffers","0.18","100","63","7","7","9","13","10","13","6","5"
"1419","30","0.45","0.14","50","100","5","1","2.5","corridors","0.18","65","0","0","0","0","0","0","0","0","0"
"1418","30","0.45","0.14","50","100","5","1","2.5","corridors","0.18","100","22","2","10","0","0","0","12","0","0"
"1405","30","0.45","0.14","50","50","5","1","2.5","buffers","0.18","100","31","4","10","0","4","0","7","0","10"
"1404","30","0.45","0.14","50","50","5","1","2.5","buffers","0.18","100","34","5","3","12","1","7","0","0","11"
"1420","30","0.45","0.14","50","100","5","1","2.5","corridors","0.18","100","4","1","4","0","0","0","0","0","0"
"1417","30","0.45","0.14","50","100","5","1","2.5","corridors","0.18","100","11","1","0","0","11","0","0","0","0"
"1416","30","0.45","0.14","50","100","5","1","2.5","corridors","0.18","100","18","3","0","12","1","0","5","0","0"
"1412","30","0.45","0.14","50","100","5","1","2.5","buffers","0.18","100","52","5","0","7","3","7","20","15","0"
"1411","30","0.45","0.14","50","100","5","1","2.5","buffers","0.18","100","62","5","5","19","11","0","8","0","19"
"1413","30","0.45","0.14","50","100","5","1","2.5","buffers","0.18","100","46","5","9","5","10","14","0","0","8"
"1427","30","0.45","0.14","50","150","5","1","2.5","corridors","0.18","100","26","3","0","7","6","0","13","0","0"
"1415","30","0.45","0.14","50","100","5","1","2.5","buffers","0.18","100","72","6","7","15","2","16","0","12","20"
"1414","30","0.45","0.14","50","100","5","1","2.5","buffers","0.18","100","39","5","5","3","17","6","8","0","0"
"1426","30","0.45","0.14","50","150","5","1","2.5","corridors","0.18","100","32","4","4","0","0","0","9","12","7"
"1424","30","0.45","0.14","50","150","5","1","2.5","buffers","0.18","100","52","4","13","0","0","18","0","13","8"
"1428","30","0.45","0.14","50","150","5","1","2.5","corridors","0.18","100","23","3","0","14","4","0","5","0","0"
"1430","30","0.45","0.14","50","150","5","1","2.5","corridors","0.18","100","2","1","0","0","2","0","0","0","0"
"1421","30","0.45","0.14","50","150","5","1","2.5","buffers","0.18","100","59","6","0","4","5","18","15","3","14"
"1429","30","0.45","0.14","50","150","5","1","2.5","corridors","0.18","100","26","5","6","4","1","0","8","7","0"
"1422","30","0.45","0.14","50","150","5","1","2.5","buffers","0.18","100","40","4","10","0","11","0","4","0","15"
"1425","30","0.45","0.14","50","150","5","1","2.5","buffers","0.18","100","43","3","0","0","19","0","14","0","10"
"1423","30","0.45","0.14","50","150","5","1","2.5","buffers","0.18","100","61","6","20","4","4","10","12","0","11"
"1438","30","0.45","0.14","50","200","5","1","2.5","corridors","0.18","100","27","2","0","11","16","0","0","0","0"
"1436","30","0.45","0.14","50","200","5","1","2.5","corridors","0.18","100","26","4","1","11","9","0","0","5","0"
"1440","30","0.45","0.14","50","200","5","1","2.5","corridors","0.18","100","13","1","0","0","0","0","13","0","0"
"1439","30","0.45","0.14","50","200","5","1","2.5","corridors","0.18","100","18","3","6","7","0","0","0","5","0"
"1431","30","0.45","0.14","50","200","5","1","2.5","buffers","0.18","100","70","5","0","17","13","0","6","17","17"
"1432","30","0.45","0.14","50","200","5","1","2.5","buffers","0.18","100","46","5","10","12","0","7","0","6","11"
"1437","30","0.45","0.14","50","200","5","1","2.5","corridors","0.18","100","55","6","3","14","13","13","0","5","7"
"1433","30","0.45","0.14","50","200","5","1","2.5","buffers","0.18","100","57","6","11","17","14","5","3","7","0"
"1434","30","0.45","0.14","50","200","5","1","2.5","buffers","0.18","100","60","5","0","19","9","9","17","0","6"
"1446","30","0.45","0.14","50","250","5","1","2.5","corridors","0.18","100","5","1","0","5","0","0","0","0","0"
"1435","30","0.45","0.14","50","200","5","1","2.5","buffers","0.18","100","79","6","0","21","8","7","16","5","22"
"1448","30","0.45","0.14","50","250","5","1","2.5","corridors","0.18","100","27","4","1","6","7","0","0","13","0"
"1441","30","0.45","0.14","50","250","5","1","2.5","buffers","0.18","100","77","6","10","18","13","0","8","18","10"
"1447","30","0.45","0.14","50","250","5","1","2.5","corridors","0.18","100","37","4","0","11","10","0","5","0","11"
"1442","30","0.45","0.14","50","250","5","1","2.5","buffers","0.18","100","50","6","17","7","11","0","5","7","3"
"1449","30","0.45","0.14","50","250","5","1","2.5","corridors","0.18","100","34","5","3","8","6","0","5","12","0"
"1450","30","0.45","0.14","50","250","5","1","2.5","corridors","0.18","100","35","4","14","4","13","0","4","0","0"
"1443","30","0.45","0.14","50","250","5","1","2.5","buffers","0.18","100","74","5","17","17","20","11","0","0","9"
"1445","30","0.45","0.14","50","250","5","1","2.5","buffers","0.18","100","47","5","10","11","10","0","6","10","0"
"1457","30","0.45","0.14","50","300","5","1","2.5","corridors","0.18","71","0","0","0","0","0","0","0","0","0"
"1444","30","0.45","0.14","50","250","5","1","2.5","buffers","0.18","100","59","5","0","16","0","13","6","5","19"
"1456","30","0.45","0.14","50","300","5","1","2.5","corridors","0.18","100","46","4","0","11","5","0","0","16","14"
"1459","30","0.45","0.14","50","300","5","1","2.5","corridors","0.18","100","41","4","0","6","11","0","13","11","0"
"1451","30","0.45","0.14","50","300","5","1","2.5","buffers","0.18","100","45","3","17","14","0","0","0","0","14"
"1458","30","0.45","0.14","50","300","5","1","2.5","corridors","0.18","100","34","4","0","11","7","0","0","3","13"
"1452","30","0.45","0.14","50","300","5","1","2.5","buffers","0.18","100","79","6","12","12","9","14","0","12","20"
"1460","30","0.45","0.14","50","300","5","1","2.5","corridors","0.18","100","44","3","0","12","15","0","17","0","0"
"1454","30","0.45","0.14","50","300","5","1","2.5","buffers","0.18","100","72","6","0","17","10","12","20","8","5"
"1455","30","0.45","0.14","50","300","5","1","2.5","buffers","0.18","100","67","6","7","15","3","18","0","10","14"
"1453","30","0.45","0.14","50","300","5","1","2.5","buffers","0.18","100","72","6","4","17","0","18","11","13","9"
"1466","30","0.45","0.14","50","350","5","1","2.5","corridors","0.18","100","30","3","0","7","10","0","0","13","0"
"1468","30","0.45","0.14","50","350","5","1","2.5","corridors","0.18","100","29","4","3","9","14","0","0","3","0"
"1469","30","0.45","0.14","50","350","5","1","2.5","corridors","0.18","100","34","5","0","6","13","5","0","2","8"
"1467","30","0.45","0.14","50","350","5","1","2.5","corridors","0.18","100","38","5","10","14","10","0","2","2","0"
"1462","30","0.45","0.14","50","350","5","1","2.5","buffers","0.18","100","72","6","16","14","17","13","9","3","0"
"1464","30","0.45","0.14","50","350","5","1","2.5","buffers","0.18","100","45","5","0","8","0","3","11","13","10"
"1470","30","0.45","0.14","50","350","5","1","2.5","corridors","0.18","100","42","4","16","18","4","0","0","4","0"
"1461","30","0.45","0.14","50","350","5","1","2.5","buffers","0.18","100","50","6","11","14","4","0","5","11","5"
"1463","30","0.45","0.14","50","350","5","1","2.5","buffers","0.18","100","97","7","12","19","9","6","20","8","23"
"1465","30","0.45","0.14","50","350","5","1","2.5","buffers","0.18","100","63","6","3","8","21","0","5","13","13"
"1476","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","34","4","0","9","0","0","14","10","1"
"1478","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","6","2","0","4","0","0","2","0","0"
"1477","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","29","4","0","6","0","0","8","9","6"
"1479","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","21","3","0","11","7","0","0","0","3"
"1480","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","27","3","0","17","8","0","0","2","0"
"1471","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","78","7","18","1","11","5","11","14","18"
"1472","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","77","6","22","5","16","0","9","21","4"
"1473","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","79","6","10","21","11","23","9","5","0"
"1474","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","89","7","18","12","13","19","11","10","6"
"1475","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","65","6","0","12","16","13","12","6","6"
"1488","30","0.45","0.14","50","450","5","1","2.5","corridors","0.18","100","17","2","12","0","0","5","0","0","0"
"1486","30","0.45","0.14","50","450","5","1","2.5","corridors","0.18","100","55","6","15","14","4","8","8","6","0"
"1487","30","0.45","0.14","50","450","5","1","2.5","corridors","0.18","100","39","6","4","7","9","7","0","5","7"
"1489","30","0.45","0.14","50","450","5","1","2.5","corridors","0.18","100","25","4","0","1","3","0","0","7","14"
"1481","30","0.45","0.14","50","450","5","1","2.5","buffers","0.18","100","77","5","14","17","0","0","13","24","9"
"1490","30","0.45","0.14","50","450","5","1","2.5","corridors","0.18","100","33","3","0","17","7","0","0","9","0"
"1482","30","0.45","0.14","50","450","5","1","2.5","buffers","0.18","100","30","5","2","9","5","0","0","10","4"
"1484","30","0.45","0.14","50","450","5","1","2.5","buffers","0.18","100","56","5","0","10","15","4","11","16","0"
"1499","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","29","3","0","5","0","0","6","18","0"
"1483","30","0.45","0.14","50","450","5","1","2.5","buffers","0.18","100","76","6","14","20","11","0","2","17","12"
"1491","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","81","6","8","13","0","14","12","21","13"
"1492","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","55","5","0","6","19","0","12","10","8"
"1485","30","0.45","0.14","50","450","5","1","2.5","buffers","0.18","100","82","7","16","9","9","6","11","12","19"
"1497","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","31","4","7","0","0","0","3","8","13"
"1496","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","47","5","0","12","10","6","13","6","0"
"1498","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","44","4","5","19","13","0","7","0","0"
"1493","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","77","6","18","9","0","16","7","10","17"
"1500","30","0.45","0.14","50","500","5","1","2.5","corridors","0.18","100","29","5","0","7","9","5","0","5","3"
"1495","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","55","4","23","4","0","0","11","17","0"
"1494","30","0.45","0.14","50","500","5","1","2.5","buffers","0.18","100","78","7","10","11","11","13","2","14","17"
"1506","30","0.45","0.14","50","550","5","1","2.5","corridors","0.18","100","40","5","0","3","11","0","7","5","14"
"1507","30","0.45","0.14","50","550","5","1","2.5","corridors","0.18","100","46","5","0","10","5","0","3","17","11"
"1508","30","0.45","0.14","50","550","5","1","2.5","corridors","0.18","100","57","5","0","11","6","0","5","15","20"
"1510","30","0.45","0.14","50","550","5","1","2.5","corridors","0.18","100","49","4","0","13","14","0","12","10","0"
"1509","30","0.45","0.14","50","550","5","1","2.5","corridors","0.18","100","41","6","7","3","10","0","16","4","1"
"1501","30","0.45","0.14","50","550","5","1","2.5","buffers","0.18","100","78","5","17","18","0","0","17","11","15"
"1503","30","0.45","0.14","50","550","5","1","2.5","buffers","0.18","100","66","7","11","13","11","8","16","3","4"
"1504","30","0.45","0.14","50","550","5","1","2.5","buffers","0.18","100","87","7","10","13","18","15","4","13","14"
"1502","30","0.45","0.14","50","550","5","1","2.5","buffers","0.18","100","70","6","3","21","0","5","21","9","11"
"1505","30","0.45","0.14","50","550","5","1","2.5","buffers","0.18","100","93","7","19","18","10","10","12","16","8"
"1516","30","0.45","0.14","50","600","5","1","2.5","corridors","0.18","100","27","5","5","3","9","6","0","4","0"
"1519","30","0.45","0.14","50","600","5","1","2.5","corridors","0.18","100","50","5","0","12","13","0","5","12","8"
"1512","30","0.45","0.14","50","600","5","1","2.5","buffers","0.18","100","68","7","5","12","4","9","15","12","11"
"1517","30","0.45","0.14","50","600","5","1","2.5","corridors","0.18","100","56","6","0","15","9","7","5","5","15"
"1511","30","0.45","0.14","50","600","5","1","2.5","buffers","0.18","100","84","6","6","16","21","0","11","13","17"
"1513","30","0.45","0.14","50","600","5","1","2.5","buffers","0.18","100","65","7","7","4","13","6","13","18","4"
"1518","30","0.45","0.14","50","600","5","1","2.5","corridors","0.18","100","60","5","0","19","12","0","14","10","5"
"1520","30","0.45","0.14","50","600","5","1","2.5","corridors","0.18","100","55","6","0","12","9","13","2","8","11"
"1527","30","0.45","0.14","50","650","5","1","2.5","corridors","0.18","100","1","1","0","0","0","1","0","0","0"
"1515","30","0.45","0.14","50","600","5","1","2.5","buffers","0.18","100","67","7","11","1","12","2","12","16","13"
"1514","30","0.45","0.14","50","600","5","1","2.5","buffers","0.18","100","76","5","0","20","0","14","15","13","14"
"1530","30","0.45","0.14","50","650","5","1","2.5","corridors","0.18","100","40","5","4","14","2","0","1","19","0"
"1526","30","0.45","0.14","50","650","5","1","2.5","corridors","0.18","100","37","5","0","15","7","0","7","6","2"
"1521","30","0.45","0.14","50","650","5","1","2.5","buffers","0.18","100","71","5","0","8","14","0","15","21","13"
"1528","30","0.45","0.14","50","650","5","1","2.5","corridors","0.18","100","53","6","0","4","16","11","1","15","6"
"1522","30","0.45","0.14","50","650","5","1","2.5","buffers","0.18","100","71","7","13","17","10","7","2","12","10"
"1529","30","0.45","0.14","50","650","5","1","2.5","corridors","0.18","100","63","7","12","18","1","5","9","13","5"
"1523","30","0.45","0.14","50","650","5","1","2.5","buffers","0.18","100","87","7","5","20","9","5","12","19","17"
"1524","30","0.45","0.14","50","650","5","1","2.5","buffers","0.18","100","103","7","17","14","11","18","14","20","9"
"1532","30","0.45","0.14","50","700","5","1","2.5","buffers","0.18","100","52","5","5","18","0","0","15","5","9"
"1536","30","0.45","0.14","50","700","5","1","2.5","corridors","0.18","100","60","7","3","18","6","4","9","10","10"
"1525","30","0.45","0.14","50","650","5","1","2.5","buffers","0.18","100","86","7","5","16","19","11","22","6","7"
